,label,youtube_id,time_start,time_end,split
318267,breakdancing,a_lV4N3sIvk,67,77,train
318290,salsa dancing,aa-aqVTvnR0,236,246,train
318342,dancing gangnam style,aaUKZOWBDSs,7,17,train
318399,mosh pit dancing,aarFvGjVyCw,20,30,train
318406,tango dancing,aasrogklSYM,77,87,train
318431,jumpstyle dancing,ab0f7P0X-uo,10,20,train
318527,tap dancing,abkIA8g_tyI,26,36,train
318540,breakdancing,aboFT-2GcIM,20,30,train
318552,dancing macarena,abt4qJwYlEc,23,33,train
318562,belly dancing,abz-e6Xki4Y,10,20,train
318584,dancing macarena,ac9TMmrEiKQ,2,12,train
318597,swing dancing,acEtfspepeY,106,116,train
318739,breakdancing,adBpz7CzjzA,116,126,train
318747,dancing ballet,adDLJAXEs88,104,114,train
318761,dancing gangnam style,adJzBwesmz0,23,33,train
318869,breakdancing,ae17XT08C-o,249,259,train
318874,dancing ballet,ae2z44je4SY,36,46,train
318952,breakdancing,ae_lwNS0d2g,8,18,train
318978,swing dancing,aenc1IQqEi8,204,214,train
319045,dancing macarena,afO3QF82dR0,11,21,train
319049,salsa dancing,afPFwxSIRUE,62,72,train
319205,robot dancing,agePmwSnmDw,3,13,train
319225,belly dancing,agsfm0SLHrA,71,81,train
319235,robot dancing,agxlknk68sM,80,90,train
319260,dancing charleston,ah8c7LBkPhg,28,38,train
319287,belly dancing,ahNK9nFYFiY,77,87,train
319341,dancing charleston,aho284yFd-0,55,65,train
319417,dancing ballet,aif8bjP4jH0,57,67,train
319420,tango dancing,aifo3KNNDSw,52,62,train
319438,dancing ballet,aiqTOTKO2Lc,22,32,train
319450,dancing macarena,aiwGhgeUsmY,17,27,train
319469,tango dancing,aj5_BtoXflI,91,101,train
319487,belly dancing,ajHJuBjwPCI,144,154,train
319498,breakdancing,ajQdfsJ9-m0,244,254,train
319522,mosh pit dancing,ajfO2OwqZ1Y,13,23,train
319581,swing dancing,ak8Q6hpnWW4,74,84,train
319611,salsa dancing,akQIhceaU1w,30,40,train
319638,dancing macarena,akce9tO9LwY,187,197,train
319656,robot dancing,aknMTTTwCIg,12,22,train
319678,dancing ballet,akz7hWVbP5Y,0,10,train
319728,tango dancing,alVzStxp4YM,147,157,train
319756,jumpstyle dancing,algqwHKiZYk,72,82,train
319771,country line dancing,allxUMUHXS0,50,60,train
319778,dancing gangnam style,alnJk1lTX8I,16,26,train
319883,country line dancing,amhBuAell0k,12,22,train
319960,tap dancing,anIdAWJO7O8,106,116,train
319968,dancing macarena,anMl9Xd_ekU,34,44,train
319982,jumpstyle dancing,anUR3AzIBaQ,44,54,train
320025,robot dancing,anqfzN9rfV0,92,102,train
320035,square dancing,anykkspbwSY,134,144,train
320079,robot dancing,aoQRwAuCmCQ,43,53,train
320106,tap dancing,aomSpODrRpI,192,202,train
320121,salsa dancing,aoxYG6Oxey0,43,53,train
320138,dancing charleston,ap3c9h-RgmM,78,88,train
320147,robot dancing,apAcMUuReAo,179,189,train
320201,square dancing,apoQ1UDvP1c,38,48,train
320205,dancing macarena,aptQj59d4OI,1,11,train
320350,robot dancing,ar5Uk_Jq398,23,33,train
320353,breakdancing,ar8mUbLWIcY,46,56,train
320363,dancing ballet,arCQvQjvS40,16,26,train
320396,dancing ballet,arUOKtqZVNE,118,128,train
320443,dancing ballet,arxq2A0TD8k,159,169,train
320505,robot dancing,asa63b5WQ6Q,11,21,train
320531,robot dancing,asoU6q9OhNM,3,13,train
320570,breakdancing,atBavgc10Kw,52,62,train
320632,breakdancing,atjFkgQQaNE,16,26,train
320644,country line dancing,atorpiB2-1Y,107,117,train
320699,salsa dancing,auN1GzhXWNE,163,173,train
320714,dancing macarena,auYsu8_fOHI,2,12,train
320771,square dancing,av4YqHDn9Qk,1303,1313,train
320808,dancing macarena,avO1eW-iVN8,79,89,train
320815,tango dancing,avSa9rFt6p0,0,10,train
320900,jumpstyle dancing,awDSfHgy5K8,0,10,train
320920,tap dancing,awQhG1SmtCU,208,218,train
320927,square dancing,awVP8-H9Eps,109,119,train
320966,robot dancing,awwvumP8oYo,78,88,train
320983,dancing macarena,ax6pT5Hya0w,79,89,train
321077,tap dancing,axzTBqsVbdY,52,62,train
321103,jumpstyle dancing,ayE3fp9bQio,29,39,train
321107,square dancing,ayJGM9CZJOw,26,36,train
321164,tango dancing,aylmU4a7lRM,13,23,train
321179,dancing macarena,ayrsgFyU4rg,64,74,train
321201,tap dancing,az3COztPINs,18,28,train
321328,dancing gangnam style,b-BOvz33iGM,44,54,train
321364,tango dancing,b-Z9uOZTNdA,3,13,train
321477,salsa dancing,b0IHwTVMSZ4,115,125,train
321555,robot dancing,b0reQruZreE,7,17,train
321558,breakdancing,b0ssoxSCsww,9,19,train
321563,belly dancing,b0tigV6LTi0,39,49,train
321569,dancing macarena,b0wK-NDzswI,15,25,train
321600,tap dancing,b1897RfMRcg,74,84,train
321618,dancing gangnam style,b1JZfvrfNfw,153,163,train
321638,robot dancing,b1PeQ5Y-gm0,25,35,train
321653,swing dancing,b1Vj3uqd4jA,36,46,train
321658,swing dancing,b1YWPf9VZiI,61,71,train
321721,breakdancing,b1ububFiSds,25,35,train
321745,country line dancing,b2-j3We5lG0,113,123,train
321757,tango dancing,b23KsJeApkg,73,83,train
321773,jumpstyle dancing,b28niBae_wc,57,67,train
321785,swing dancing,b2BfqYWocZY,22,32,train
321792,swing dancing,b2EUWP5_39w,31,41,train
321863,tap dancing,b2lkWaGehDI,50,60,train
321865,jumpstyle dancing,b2mW7CXffDg,7,17,train
321892,mosh pit dancing,b2z51ez006g,10,20,train
321905,jumpstyle dancing,b34PPgDa724,0,10,train
321922,dancing charleston,b39Go3tdw2E,77,87,train
321964,jumpstyle dancing,b3OxRsQEr94,43,53,train
322041,country line dancing,b3vrIy1aSlo,14,24,train
322061,salsa dancing,b45N6_8cZzc,126,136,train
322138,country line dancing,b4l3QxC27aw,70,80,train
322206,swing dancing,b5LDTxTTCps,1,11,train
322284,dancing gangnam style,b6Aojop9Sw4,22,32,train
322303,jumpstyle dancing,b6NR1LrHO14,52,62,train
322312,jumpstyle dancing,b6SRW8eevTI,0,10,train
322414,breakdancing,b7Dre88rqKY,11,21,train
322452,dancing charleston,b7Qh4xJLNJc,5,15,train
322467,robot dancing,b7XMRk_B6es,7,17,train
322498,swing dancing,b7qWNb2XjFk,23,33,train
322524,dancing gangnam style,b82zlqmGDzc,18,28,train
322552,jumpstyle dancing,b8DnbPR204U,1,11,train
322597,dancing charleston,b8Z7iFeRwZA,234,244,train
322608,tap dancing,b8cOiWOBy2Y,96,106,train
322659,swing dancing,b91BD_zFIZY,36,46,train
322694,jumpstyle dancing,b9DGDns_bVA,46,56,train
322748,belly dancing,b9eD4tlTJ6I,46,56,train
322759,jumpstyle dancing,b9kxj4Q9sZM,153,163,train
322785,breakdancing,b9x2jleB1Rw,78,88,train
322793,country line dancing,bA-k5N0SxH4,231,241,train
322850,mosh pit dancing,bATufyT7kkM,55,65,train
322882,jumpstyle dancing,bAhB5M95t4A,17,27,train
322910,breakdancing,bArxc3nChSU,148,158,train
322913,mosh pit dancing,bAuBBsNRcuY,1,11,train
322968,country line dancing,bBJ535mR6xU,84,94,train
322972,salsa dancing,bBJm6u0fHuY,18,28,train
323085,breakdancing,bCC77ukLu_E,29,39,train
323116,belly dancing,bCPi9WueyeM,83,93,train
323156,salsa dancing,bCeRHXbBc6M,14,24,train
323185,salsa dancing,bCxLFgMjJTY,95,105,train
323274,square dancing,bDbg2V5I-4c,32,42,train
323305,tap dancing,bDqgwtYoMus,113,123,train
323339,dancing macarena,bE8L99RNrrw,4,14,train
323352,dancing macarena,bEFNPgO4eBc,77,87,train
323418,breakdancing,bEk-KOdFS2s,69,79,train
323432,tap dancing,bEoLTAABjWQ,208,218,train
323565,dancing gangnam style,bFxObPan8Gk,0,10,train
323585,square dancing,bG9JJY6j3dc,0,10,train
323589,breakdancing,bGBkZN2fLUo,9,19,train
323604,robot dancing,bGHtr46U8Pc,19,29,train
323606,tap dancing,bGIW4nZfxsY,55,65,train
323618,jumpstyle dancing,bGOLkLHizuY,10,20,train
323710,breakdancing,bGyMBwWdXFw,118,128,train
323746,dancing gangnam style,bHKZacs52QA,27,37,train
323816,robot dancing,bHkq8699EVs,2,12,train
323843,dancing charleston,bHuTRITD_Z0,109,119,train
323857,tap dancing,bI-JUJ0dTfA,1,11,train
323978,dancing macarena,bJ01G0SW1ck,5,15,train
323989,dancing gangnam style,bJ77PfLe3JA,14,24,train
324011,country line dancing,bJPo0o9ggyA,0,10,train
324018,dancing ballet,bJSyo_SBD-w,209,219,train
324020,robot dancing,bJTfrAmxPcA,150,160,train
324039,robot dancing,bJ_unb4ia0I,11,21,train
324063,mosh pit dancing,bJlxuYlDCU0,15,25,train
324133,dancing macarena,bKXbFOWTASU,16,26,train
324189,dancing macarena,bL3YnakZWHo,6,16,train
324230,breakdancing,bLZsa9PytEU,43,53,train
324239,dancing ballet,bLbHLoyuVMM,29,39,train
324240,country line dancing,bLd4lncS4xA,172,182,train
324245,tap dancing,bLf2CmOocKk,56,66,train
324253,salsa dancing,bLk_UKyw-RA,68,78,train
324304,salsa dancing,bMBZ52mBXKI,195,205,train
324343,country line dancing,bMZ3-Oa2e9Q,86,96,train
324353,robot dancing,bMatG6n1N4k,3,13,train
324391,dancing ballet,bN1aIe4wZbQ,32,42,train
324496,country line dancing,bNwMZRtsZ7Y,89,99,train
324723,dancing ballet,bPo8YSBGtpg,68,78,train
324733,tango dancing,bPpVmfDdhV4,125,135,train
324786,dancing charleston,bQIPyf3gXRU,19,29,train
324802,square dancing,bQQBn-yNRAs,148,158,train
324873,jumpstyle dancing,bR-U-zzUXlE,19,29,train
324888,robot dancing,bR8VfD9q1H0,80,90,train
324948,robot dancing,bRaCUbdF3_E,76,86,train
324978,jumpstyle dancing,bRvjXRO_EJY,26,36,train
325004,tap dancing,bS97gZgyCHA,37,47,train
325032,dancing ballet,bSKXML58pms,153,163,train
325034,tango dancing,bSKe45ZLGr8,113,123,train
325076,mosh pit dancing,bSj_I8A7dc8,2,12,train
325176,dancing macarena,bTZihBV0rSQ,27,37,train
325184,country line dancing,bTbC3w_NIvM,118,128,train
325262,jumpstyle dancing,bUCuitJ3tNM,57,67,train
325317,tap dancing,bUh7SyHN1f4,46,56,train
325416,tango dancing,bVb_6Sr-oXo,306,316,train
325419,tango dancing,bVcOFAqMqmk,4,14,train
325422,dancing ballet,bVcpuZP-Fag,28,38,train
325424,tango dancing,bVcvvdkhoFo,210,220,train
325427,tango dancing,bVdOMGLjb0k,20,30,train
325455,breakdancing,bVuKyiZeDmQ,1,11,train
325491,salsa dancing,bWH__6AgJI0,9,19,train
325532,swing dancing,bWhWwUM5NLo,171,181,train
325584,dancing gangnam style,bXLH683qpz4,5,15,train
325611,tango dancing,bXgcFYIZnD8,214,224,train
325614,tango dancing,bXhQNRsH3uc,82,92,train
325647,dancing gangnam style,bXvfZ6MvVRA,4,14,train
325659,belly dancing,bY0k_4SQx0c,10,20,train
325734,robot dancing,bYtULhDpuKY,1,11,train
325839,dancing ballet,bZrkap2m1x8,46,56,train
325842,salsa dancing,bZv93DKBwbc,562,572,train
325870,breakdancing,b_A0CBrg8iE,208,218,train
325907,dancing gangnam style,b_VNe2WlODQ,10,20,train
325914,mosh pit dancing,b_Z5tff72lA,11,21,train
325943,jumpstyle dancing,b_uetsxKmX4,8,18,train
325956,swing dancing,ba1TVXTyZpg,21,31,train
325986,breakdancing,baGzX5qaOK8,175,185,train
326029,dancing macarena,baYIYm0givI,15,25,train
326090,mosh pit dancing,baxmPBSmjio,14,24,train
326092,tap dancing,bazQOzpiwGU,74,84,train
326213,jumpstyle dancing,bc1sB_vwA6k,42,52,train
326230,dancing macarena,bcDHEGMSuSE,0,10,train
326235,tap dancing,bcGw4X3yDYg,0,10,train
326248,belly dancing,bcN_O7C20z8,154,164,train
326255,tango dancing,bcOimUPkrow,141,151,train
326268,belly dancing,bcSnJdSkOnY,135,145,train
326319,jumpstyle dancing,bcpkPAnECLQ,126,136,train
326324,tap dancing,bcrPE7dwcl4,13,23,train
326333,jumpstyle dancing,bcvHQ0ZJoLI,86,96,train
326339,jumpstyle dancing,bcy-L2rGp18,19,29,train
326343,tango dancing,bcyeAWh2x6A,6,16,train
326346,tango dancing,bcywqjXbNO4,126,136,train
326347,tango dancing,bczHGPhRlw8,321,331,train
326373,dancing charleston,bd8-9wIQxHM,86,96,train
326395,dancing charleston,bdDFV8HFgD4,4,14,train
326425,salsa dancing,bdPNQW8LroY,123,133,train
326464,breakdancing,bdjS8ScKchs,24,34,train
326490,dancing gangnam style,bduuG0zuUis,78,88,train
326543,belly dancing,beJstBz3jAI,59,69,train
326549,tap dancing,beOyAgBKKI8,87,97,train
326570,robot dancing,beYNRI13bjU,24,34,train
326571,dancing charleston,beYYg1KMLUg,23,33,train
326637,tap dancing,besPiru_JQY,1,11,train
326665,swing dancing,bf648y8vHpE,0,10,train
326680,square dancing,bfB_VgmOAhE,459,469,train
326745,belly dancing,bfoFYNHN1po,8,18,train
326765,salsa dancing,bg10KbjHzzc,80,90,train
326782,jumpstyle dancing,bg8Ee4sgbJ4,21,31,train
326820,square dancing,bgSZfG9omUE,78,88,train
326942,country line dancing,bhI4jKUOEf8,13,23,train
326968,dancing ballet,bhRE-x2xU6o,2,12,train
327027,breakdancing,bhuXlM0kvHI,12,22,train
327151,breakdancing,bj0mj9F4c0I,13,23,train
327175,tap dancing,bjC-9x0Ycyg,139,149,train
327208,salsa dancing,bjPnj33nc1Q,20,30,train
327330,mosh pit dancing,bkU7KncK3e0,96,106,train
327333,dancing ballet,bkW7lGSwDZ8,87,97,train
327390,salsa dancing,blJL0c-IE3w,6,16,train
327396,country line dancing,blRUC2ANkro,149,159,train
327439,dancing charleston,blidPJ6mZ9o,76,86,train
327477,salsa dancing,bm2YIcwhTtE,155,165,train
327536,belly dancing,bmWyvU-2Ff4,221,231,train
327568,square dancing,bmoEwOQwu50,62,72,train
327582,robot dancing,bn-L-5V99Og,96,106,train
327590,dancing gangnam style,bn0JYGVxyvg,44,54,train
327623,dancing gangnam style,bnKBwPlN3xY,2,12,train
327689,dancing gangnam style,bnzwLDlf3iY,15,25,train
327751,salsa dancing,boVyeOwMAWk,42,52,train
327825,jumpstyle dancing,bpCGOG9kUbc,86,96,train
327997,belly dancing,bqmTtBOCcOI,66,76,train
327998,tap dancing,bqminVUb17o,11,21,train
328006,breakdancing,bqq4NO3H4b0,39,49,train
328059,swing dancing,br8nzdlk5eM,55,65,train
328065,dancing macarena,brC0C4LkQ6Q,69,79,train
328070,belly dancing,brE_rDvfn1g,170,180,train
328127,dancing macarena,brbPtQ6Q_EU,24,34,train
328140,square dancing,brhsKG7rqRA,20,30,train
328154,salsa dancing,broYfs0vADg,70,80,train
328158,jumpstyle dancing,brpsJtI5AeM,42,52,train
328195,square dancing,bs5So3EHM0s,287,297,train
328200,salsa dancing,bs8SU24k8P4,173,183,train
328220,dancing ballet,bsH6jR5LEoE,50,60,train
328232,tap dancing,bsN7Lx25ewU,49,59,train
328235,tap dancing,bsOLwhr5ZZA,0,10,train
328367,square dancing,btZY08yfhIc,0,10,train
328383,tap dancing,btdsKl-tpG0,9,19,train
328440,dancing ballet,buADPfbPNkY,87,97,train
328485,country line dancing,buUfv9eu_3c,71,81,train
328514,salsa dancing,buoqPwTjKkg,32,42,train
328559,dancing ballet,bvDl3qSse64,206,216,train
328560,tango dancing,bvE4dOcqqog,48,58,train
328581,robot dancing,bvRpqYw19YU,31,41,train
328599,tap dancing,bvc2Sh9Bb9Q,94,104,train
328605,dancing ballet,bvefq4CKVWg,114,124,train
328644,jumpstyle dancing,bw0F-hpoGoM,48,58,train
328715,square dancing,bwjX8l97NTg,40,50,train
328751,country line dancing,bwySl3oBh9Y,139,149,train
328753,mosh pit dancing,bwzPlTWwHoM,0,10,train
328784,country line dancing,bxMp2ZZOByo,89,99,train
328791,jumpstyle dancing,bxPpsXd8nvk,234,244,train
328823,dancing macarena,bxf_iOsbyk0,59,69,train
328831,dancing macarena,bxj4MkAq_Do,5,15,train
328885,mosh pit dancing,byG49p4et-8,0,10,train
328894,tap dancing,byMvGnpilKE,162,172,train
328916,dancing charleston,byYuTjM_W_0,78,88,train
328927,dancing ballet,bynPnI1DON0,227,237,train
328946,robot dancing,bz0b06ZW3IY,0,10,train
329040,country line dancing,c-2zWtrU3Jo,48,58,train
329072,dancing macarena,c-EcK-sIxeg,28,38,train
329073,salsa dancing,c-FwulfzW0g,158,168,train
329096,breakdancing,c-MtXbJmtdw,13,23,train
329113,dancing macarena,c-Tt_jL8bxY,53,63,train
329114,dancing gangnam style,c-Txi6k2oC4,79,89,train
329147,belly dancing,c-m7gaYOGF0,20,30,train
329155,dancing charleston,c-oYYIeOHvo,16,26,train
329167,dancing ballet,c-smeUyHZnI,5,15,train
329173,dancing ballet,c-tJKfzyzA8,26,36,train
329174,belly dancing,c-u-u7nYm2o,2,12,train
329200,country line dancing,c00B0ZkjALs,22,32,train
329214,belly dancing,c03tQKgFE4s,169,179,train
329247,dancing macarena,c0GmkeVGAsY,13,23,train
329263,swing dancing,c0NV078Xez8,63,73,train
329358,jumpstyle dancing,c0ondt1n1KY,81,91,train
329396,tap dancing,c169K8mCYRM,120,130,train
329418,dancing charleston,c1EXWQiYPVA,9,19,train
329471,breakdancing,c1aSSh9X3vE,16,26,train
329485,country line dancing,c1hHxrhEeZk,3,13,train
329525,dancing gangnam style,c1wIMHSMtVk,82,92,train
329601,tap dancing,c2U_8sTMoGQ,35,45,train
329626,jumpstyle dancing,c2a7iD-Srk4,34,44,train
329644,country line dancing,c2fVEOiZlA8,46,56,train
329646,tap dancing,c2hl8-u3P40,35,45,train
329694,belly dancing,c35uT8EvBq4,174,184,train
329709,dancing gangnam style,c3CXFRhSw7U,120,130,train
329723,country line dancing,c3GRkNtJqsc,23,33,train
329788,salsa dancing,c3fS7pjSq-0,148,158,train
329790,square dancing,c3kvyVMCjQI,44,54,train
329850,dancing gangnam style,c437d0zhCM4,32,42,train
329880,breakdancing,c4Fu5oCTT64,10,20,train
329912,swing dancing,c4Uaz2lhzK8,381,391,train
329914,tap dancing,c4Vghd3jeD0,45,55,train
329941,dancing ballet,c4ie5tCGOj4,33,43,train
329946,dancing ballet,c4k53yZdpOs,82,92,train
329950,tango dancing,c4l9w_BBW5s,16,26,train
329951,belly dancing,c4lDjjFBswk,113,123,train
329987,breakdancing,c52lY96Z0H4,173,183,train
330195,country line dancing,c6RTkP6-xO0,59,69,train
330226,country line dancing,c6adHgOMWk8,6,16,train
330316,dancing gangnam style,c79QdQ2_tEA,14,24,train
330329,dancing macarena,c7DBYvRkCiA,22,32,train
330362,square dancing,c7SZGzrRWak,185,195,train
330421,tap dancing,c7z2GPtNGTQ,41,51,train
330432,salsa dancing,c837W6jwzWQ,1053,1063,train
330438,robot dancing,c86nm046cLI,13,23,train
330488,tap dancing,c8Tq0COAcMU,163,173,train
330538,dancing charleston,c8oNuRjYEf0,19,29,train
330555,dancing gangnam style,c8xygmMxlIM,0,10,train
330585,tap dancing,c9Co9wLpMbo,0,10,train
330765,tap dancing,cAYmItZIe4o,46,56,train
330882,square dancing,cBD_z33av7w,146,156,train
330931,belly dancing,cBdpvi3JOpc,25,35,train
330932,mosh pit dancing,cBeCIY-Q0ZA,35,45,train
330938,square dancing,cBgBI7sAQxI,133,143,train
330942,tango dancing,cBgqOPex1wI,32,42,train
330948,tango dancing,cBiI3jXXZTY,61,71,train
331015,dancing ballet,cCLC2nPfRMY,99,109,train
331083,dancing gangnam style,cCm_M_JEgTE,1,11,train
331121,dancing gangnam style,cD-6kT-rxDw,24,34,train
331125,breakdancing,cD-m54RnHiM,13,23,train
331145,country line dancing,cDAjHsGnNlk,162,172,train
331148,swing dancing,cDD5qYLrMSk,146,156,train
331227,dancing ballet,cDfrNdjr5vo,0,10,train
331286,square dancing,cECkGjs7fIE,116,126,train
331303,breakdancing,cELVQO_wg-g,270,280,train
331416,salsa dancing,cFBMiaGK_sk,136,146,train
331740,tap dancing,cHbhjQva4t0,68,78,train
331744,breakdancing,cHdXuHJkxjM,5,15,train
331806,tap dancing,cI5ypIg6Jek,104,114,train
331904,tap dancing,cIqPXaEcLoQ,108,118,train
331947,swing dancing,cJC3CGX5zus,104,114,train
331950,dancing ballet,cJD9syJQWAk,38,48,train
331981,mosh pit dancing,cJOZDwZLiOQ,26,36,train
331993,salsa dancing,cJTDEp-lAhc,172,182,train
331998,tap dancing,cJUyQS1tezk,184,194,train
332006,tango dancing,cJXXlDEOoK4,0,10,train
332051,tap dancing,cJpJlLTE3zA,117,127,train
332118,dancing charleston,cKVtq_ucHuI,207,217,train
332132,robot dancing,cKcY0eLlJX0,30,40,train
332154,country line dancing,cKmf7eh08Ro,0,10,train
332169,swing dancing,cKuxxY1PR64,26,36,train
332173,breakdancing,cKvw8aMqyqo,146,156,train
332261,tap dancing,cLnaUTNHOzQ,24,34,train
332269,mosh pit dancing,cLshEnN0ttc,16,26,train
332295,swing dancing,cM2TSEGm0aU,81,91,train
332326,breakdancing,cMJ0ZeB3Axo,4,14,train
332327,jumpstyle dancing,cMJGmSWWT0Q,134,144,train
332355,belly dancing,cMVkWCb3fE8,103,113,train
332380,belly dancing,cMj03MM7k7M,279,289,train
332510,belly dancing,cNvTm72aGcM,69,79,train
332520,swing dancing,cO2CHBw0WVc,134,144,train
332523,country line dancing,cO3dvQ1HIJY,51,61,train
332691,salsa dancing,cPdUODUElH0,184,194,train
332744,swing dancing,cQ7JwqUte-c,58,68,train
332751,robot dancing,cQEe6_mOX58,29,39,train
332767,swing dancing,cQNuUAihVSA,10,20,train
332788,breakdancing,cQbTCH539rA,1071,1081,train
332799,dancing ballet,cQhrt3r6r_s,176,186,train
332934,jumpstyle dancing,cS4Xas98R_o,8,18,train
332970,dancing gangnam style,cSR-9Tic4ww,23,33,train
333001,dancing macarena,cSlFwA4JITY,22,32,train
333044,robot dancing,cTGfiECYoBY,69,79,train
333117,swing dancing,cTyg2lE95XE,105,115,train
333167,country line dancing,cUczc1zeGzY,1,11,train
333245,dancing macarena,cVY_aRlOP1Y,62,72,train
333263,dancing macarena,cVqPduMjeGI,53,63,train
333291,tap dancing,cW6iAE4z2T4,159,169,train
333314,tap dancing,cWPXYH86KaQ,17,27,train
333353,dancing macarena,cWtsSl56VkU,0,10,train
333401,dancing macarena,cXb3ej6MgwE,1,11,train
333423,robot dancing,cXmMsqpGQps,21,31,train
333524,dancing macarena,cYrjXU4cLDo,268,278,train
333525,dancing macarena,cYrwrBZKK94,2,12,train
333576,jumpstyle dancing,cZLS5L5d8u4,6,16,train
333582,robot dancing,cZPWU2eTtUc,49,59,train
333589,dancing gangnam style,cZScKPVqJ6Q,35,45,train
333636,salsa dancing,c_CXO51-wT8,24,34,train
333649,dancing ballet,c_NlYvL96y0,92,102,train
333657,robot dancing,c_Rz8XjoVwc,17,27,train
333690,jumpstyle dancing,c_eKQRyM0Qo,2,12,train
333692,tap dancing,c_gTGQBLUC0,73,83,train
333881,dancing macarena,cb5mnc05OYM,73,83,train
333907,tap dancing,cbIRNQFsfrs,2,12,train
333916,breakdancing,cbL2iDbYJlI,30,40,train
333967,breakdancing,cbjSgi9CNEM,16,26,train
333988,swing dancing,cbsoepNE-Vs,617,627,train
334000,mosh pit dancing,cbyu77UNzMQ,44,54,train
334079,country line dancing,ccbvvF8Ej2Q,267,277,train
334087,salsa dancing,ccdywvoUN9E,96,106,train
334096,swing dancing,cchXiVBf9nk,189,199,train
334174,square dancing,cdOqTC4coFs,336,346,train
334191,country line dancing,cdWVsMu_RLc,113,123,train
334238,dancing ballet,cdoxC7UFQDQ,8,18,train
334309,dancing charleston,ceMFFrkxP0E,26,36,train
334343,breakdancing,cec2j3-pJ5s,305,315,train
334414,robot dancing,cfBjatcyb1o,19,29,train
334421,salsa dancing,cfE5Ez_hahI,116,126,train
334430,breakdancing,cfI4ITuvC9o,254,264,train
334451,square dancing,cfUF0xXCgNE,23,33,train
334472,dancing gangnam style,cfcXvRlwkAM,5,15,train
334476,jumpstyle dancing,cfeCTUOFqg0,91,101,train
334509,tap dancing,cfrDJ9fMEWg,115,125,train
334533,tap dancing,cfzs_ziuHvE,56,66,train
334539,tango dancing,cg-RlxtZ0NY,0,10,train
334540,tango dancing,cg-V8OqIDiQ,47,57,train
334542,tango dancing,cg-d61z8YEk,55,65,train
334579,salsa dancing,cgDBJ21gNfA,76,86,train
334584,jumpstyle dancing,cgEyu3A8gA0,188,198,train
